750, 561
751, 526
752, 548
753, 583
754, 531
755, 524
756, 514
757, 516
758, 547
759, 490
760, 516
761, 537
762, 533
763, 533
764, 482
765, 479
766, 512
767, 522
768, 496
769, 521
770, 535
771, 513
772, 499
773, 486
774, 482
775, 546
776, 516
777, 515
778, 495
779, 553
780, 471
781, 478
782, 511
783, 484
784, 496
785, 484
786, 447
787, 479
788, 474
789, 488
790, 485
791, 477
792, 470
793, 452
794, 472
795, 435
796, 476
797, 417
798, 470
799, 453
800, 427
801, 432
802, 469
803, 424
804, 447
805, 476
806, 418
807, 466
808, 476
809, 408
810, 419
811, 428
812, 436
813, 429
814, 456
815, 435
816, 402
817, 437
818, 426
819, 408
820, 446
821, 422
822, 408
823, 400
824, 429
825, 465
826, 449
827, 410
828, 379
829, 418
830, 415
831, 403
832, 398
833, 384
834, 447
835, 380
836, 377
837, 398
838, 433
839, 414
840, 377
841, 388
842, 380
843, 407
844, 382
845, 367
846, 382
847, 406
848, 359
849, 366
850, 357
851, 385
852, 380
853, 354
854, 357
855, 381
856, 367
857, 371
858, 349
859, 357
860, 358
861, 348
862, 349
863, 321
864, 371
865, 383
866, 365
867, 359
868, 340
869, 341
870, 326
871, 358
872, 351
873, 327
874, 361
875, 318
876, 361
877, 340
878, 320
879, 337
880, 355
881, 319
882, 329
883, 350
884, 338
885, 332
886, 353
887, 346
888, 373
889, 338
890, 310
891, 360
892, 297
893, 339
894, 338
895, 313
896, 314
897, 320
898, 321
899, 330
900, 313
901, 307
902, 340
903, 351
904, 346
905, 313
906, 315
907, 338
908, 317
909, 345
910, 296
911, 314
912, 334
913, 314
914, 285
915, 302
916, 328
917, 337
918, 294
919, 303
920, 316
921, 303
922, 313
923, 315
924, 280
925, 309
926, 294
927, 311
928, 299
929, 329
930, 314
931, 304
932, 299
933, 302
934, 291
935, 296
936, 306
937, 299
938, 285
939, 316
940, 270
941, 306
942, 314
943, 290
944, 292
945, 260
946, 313
947, 299
948, 319
949, 307
950, 316
951, 306
952, 268
953, 252
954, 295
955, 295
956, 301
957, 293
958, 258
959, 293
960, 297
961, 275
962, 299
963, 288
964, 292
965, 300
966, 305
967, 257
968, 246
969, 306
970, 307
971, 289
972, 297
973, 264
974, 274
975, 308
976, 252
977, 249
978, 280
979, 308
980, 244
981, 278
982, 255
983, 259
984, 285
985, 259
986, 265
987, 245
988, 261
989, 267
990, 247
991, 228
992, 231
993, 239
994, 261
995, 256
996, 234
997, 252
998, 258
999, 276
1000, 256
1001, 237
1002, 252
1003, 234
1004, 250
1005, 255
1006, 250
1007, 244
1008, 246
1009, 265
1010, 249
1011, 241
1012, 238
1013, 239
1014, 207
1015, 242
1016, 227
1017, 228
1018, 222
1019, 223
1020, 206
1021, 225
1022, 231
1023, 226
1024, 232
1025, 212
1026, 241
1027, 205
1028, 208
1029, 222
1030, 202
1031, 209
1032, 202
1033, 221
1034, 211
1035, 224
1036, 196
1037, 217
1038, 234
1039, 200
1040, 209
1041, 194
1042, 236
1043, 228
1044, 221
1045, 224
1046, 194
1047, 208
1048, 202
1049, 187
1050, 176
1051, 173
1052, 180
1053, 202
1054, 210
1055, 178
1056, 207
1057, 209
1058, 207
1059, 186
1060, 195
1061, 196
1062, 218
1063, 175
1064, 183
1065, 189
1066, 204
1067, 214
1068, 186
1069, 221
1070, 197
1071, 179
1072, 198
1073, 182
1074, 228
1075, 186
1076, 178
1077, 182
1078, 164
1079, 204
1080, 193
1081, 172
1082, 203
1083, 182
1084, 168
1085, 190
1086, 169
1087, 193
1088, 190
1089, 203
1090, 197
1091, 207
1092, 179
1093, 176
1094, 166
1095, 218
1096, 174
1097, 168
1098, 189
1099, 164
1100, 182
1101, 181
1102, 208
1103, 193
1104, 218
1105, 168
1106, 177
1107, 180
1108, 185
1109, 196
1110, 164
1111, 173
1112, 176
1113, 147
1114, 166
1115, 189
1116, 151
1117, 153
1118, 201
1119, 184
1120, 170
1121, 178
1122, 168
1123, 172
1124, 161
1125, 174
1126, 184
1127, 148
1128, 159
1129, 180
1130, 176
1131, 158
1132, 169
1133, 179
1134, 172
1135, 170
1136, 178
1137, 177
1138, 181
1139, 152
1140, 194
1141, 196
1142, 178
1143, 177
1144, 148
1145, 159
1146, 157
1147, 159
1148, 153
1149, 163
1150, 148
1151, 185
1152, 158
1153, 162
1154, 157
1155, 167
1156, 162
1157, 155
1158, 183
1159, 172
1160, 167
1161, 176
1162, 160
1163, 164
1164, 162
1165, 143
1166, 175
1167, 160
1168, 137
1169, 164
1170, 157
1171, 172
1172, 146
1173, 134
1174, 175
1175, 160
1176, 172
1177, 168
1178, 170
1179, 141
1180, 159
1181, 148
1182, 152
1183, 153
1184, 179
1185, 173
1186, 150
1187, 141
1188, 139
1189, 172
1190, 162
1191, 160
1192, 169
1193, 142
1194, 170
1195, 169
1196, 145
1197, 131
1198, 135
1199, 142
1200, 145
1201, 150
1202, 147
1203, 150
1204, 156
1205, 161
1206, 161
1207, 137
1208, 148
1209, 148
1210, 176
1211, 142
1212, 157
1213, 146
1214, 157
1215, 139
1216, 150
1217, 144
1218, 167
1219, 166
1220, 156
1221, 152
1222, 145
1223, 182
1224, 132
1225, 153
1226, 141
1227, 153
1228, 140
1229, 155
1230, 161
1231, 141
1232, 156
1233, 153
1234, 139
1235, 141
1236, 157
1237, 157
1238, 142
1239, 151
1240, 120
1241, 111
1242, 154
1243, 137
1244, 151
1245, 135
1246, 148
1247, 135
1248, 161
1249, 129
1250, 140
1251, 133
1252, 138
1253, 146
1254, 132
1255, 141
1256, 139
1257, 160
1258, 157
1259, 139
1260, 138
1261, 138
1262, 141
1263, 144
1264, 151
1265, 128
1266, 125
1267, 138
1268, 175
1269, 161
1270, 124
1271, 132
1272, 153
1273, 126
1274, 144
1275, 121
1276, 124
1277, 136
1278, 127
1279, 142
1280, 144
1281, 138
1282, 118
1283, 118
1284, 155
1285, 139
1286, 159
1287, 137
1288, 122
1289, 110
1290, 152
1291, 128
1292, 143
1293, 131
1294, 146
1295, 117
1296, 133
1297, 138
1298, 131
1299, 135
1300, 133
1301, 151
1302, 148
1303, 134
1304, 155
1305, 128
1306, 122
1307, 121
1308, 126
1309, 136
1310, 121
1311, 130
1312, 124
1313, 130
1314, 135
1315, 125
1316, 133
1317, 154
1318, 101
1319, 113
1320, 126
1321, 130
1322, 140
1323, 132
1324, 115
1325, 132
1326, 146
1327, 118
1328, 124
1329, 137
1330, 108
1331, 111
1332, 129
1333, 130
1334, 136
1335, 119
1336, 132
1337, 120
1338, 125
1339, 120
1340, 110
1341, 126
1342, 121
1343, 126
1344, 137
1345, 112
1346, 130
1347, 122
1348, 134
1349, 138
1350, 113
1351, 141
1352, 116
1353, 131
1354, 136
1355, 119
1356, 121
1357, 138
1358, 119
1359, 137
1360, 119
1361, 112
1362, 130
1363, 116
1364, 120
1365, 108
1366, 119
1367, 146
1368, 91
1369, 121
1370, 124
1371, 142
1372, 135
1373, 132
1374, 126
1375, 100
1376, 130
1377, 123
1378, 113
1379, 121
1380, 124
1381, 120
1382, 128
1383, 128
1384, 127
1385, 117
1386, 113
1387, 126
1388, 116
1389, 111
1390, 133
1391, 130
1392, 122
1393, 120
1394, 117
1395, 113
1396, 129
1397, 118
1398, 113
1399, 134
1400, 131
1401, 121
1402, 120
1403, 117
1404, 110
1405, 128
1406, 103
1407, 112
1408, 117
1409, 115
1410, 107
1411, 104
1412, 122
1413, 121
1414, 118
1415, 124
1416, 127
1417, 108
1418, 129
1419, 120
1420, 109
1421, 115
1422, 109
1423, 110
1424, 132
1425, 118
1426, 109
1427, 120
1428, 112
1429, 103
1430, 141
1431, 126
1432, 116
1433, 99
1434, 113
1435, 128
1436, 104
1437, 114
1438, 103
1439, 90
1440, 97
1441, 94
1442, 128
1443, 91
1444, 103
1445, 105
1446, 113
1447, 99
1448, 112
1449, 94
1450, 86
1451, 113
1452, 111
1453, 120
1454, 96
1455, 94
1456, 94
1457, 105
1458, 118
1459, 118
1460, 112
1461, 113
1462, 114
1463, 107
1464, 113
1465, 108
1466, 106
1467, 103
1468, 100
1469, 99
1470, 113
1471, 112
1472, 119
1473, 103
1474, 115
1475, 100
1476, 108
1477, 127
1478, 99
1479, 127
1480, 108
1481, 87
1482, 113
1483, 100
1484, 95
1485, 124
1486, 103
1487, 115
1488, 108
1489, 113
1490, 104
1491, 97
1492, 88
1493, 103
1494, 110
1495, 91
1496, 122
1497, 91
1498, 117
1499, 87
1500, 87
1501, 113
1502, 96
1503, 104
1504, 109
1505, 105
1506, 111
1507, 108
1508, 88
1509, 108
1510, 119
1511, 114
1512, 120
1513, 104
1514, 83
1515, 96
1516, 95
1517, 100
1518, 100
1519, 114
1520, 127
1521, 101
1522, 112
1523, 96
1524, 97
1525, 95
1526, 103
1527, 91
1528, 108
1529, 117
1530, 92
1531, 105
1532, 98
1533, 109
1534, 116
1535, 101
1536, 99
1537, 82
1538, 98
1539, 105
1540, 91
1541, 109
1542, 79
1543, 105
1544, 112
1545, 107
1546, 93
1547, 95
1548, 91
1549, 114
1550, 117
1551, 107
1552, 93
1553, 108
1554, 118
1555, 106
1556, 113
1557, 90
1558, 96
1559, 94
1560, 104
1561, 105
1562, 117
1563, 119
1564, 99
1565, 95
1566, 108
1567, 99
1568, 108
1569, 98
1570, 107
1571, 93
1572, 106
1573, 110
1574, 109
1575, 108
1576, 107
1577, 102
1578, 102
1579, 104
1580, 107
1581, 107
1582, 98
1583, 110
1584, 120
1585, 120
1586, 99
1587, 95
1588, 109
1589, 115
1590, 118
1591, 111
1592, 106
1593, 120
1594, 104
1595, 119
1596, 107
1597, 94
1598, 88
1599, 110
1600, 84
1601, 83
1602, 98
1603, 112
1604, 96
1605, 95
1606, 116
1607, 117
1608, 100
1609, 91
1610, 89
1611, 109
1612, 97
1613, 90
1614, 112
1615, 96
1616, 112
1617, 99
1618, 95
1619, 96
1620, 96
1621, 95
1622, 94
1623, 87
1624, 102
1625, 93
1626, 95
1627, 90
1628, 95
1629, 91
1630, 85
1631, 92
1632, 82
1633, 96
1634, 105
1635, 94
1636, 110
1637, 90
1638, 95
1639, 85
1640, 96
1641, 113
1642, 102
1643, 108
1644, 109
1645, 104
1646, 83
1647, 92
1648, 107
1649, 102
1650, 88
1651, 80
1652, 84
1653, 90
1654, 101
1655, 99
1656, 86
1657, 103
1658, 116
1659, 99
1660, 103
1661, 102
1662, 105
1663, 98
1664, 74
1665, 89
1666, 87
1667, 80
1668, 99
1669, 82
1670, 85
1671, 96
1672, 87
1673, 93
1674, 91
1675, 95
1676, 92
1677, 89
1678, 90
1679, 86
1680, 108
1681, 75
1682, 88
1683, 96
1684, 71
1685, 85
1686, 91
1687, 87
1688, 63
1689, 88
1690, 87
1691, 89
1692, 78
1693, 87
1694, 74
1695, 85
1696, 83
1697, 89
1698, 95
1699, 83
1700, 95
1701, 104
1702, 69
1703, 70
1704, 76
1705, 69
1706, 85
1707, 91
1708, 64
1709, 77
1710, 79
1711, 86
1712, 75
1713, 51
1714, 85
1715, 75
1716, 72
1717, 86
1718, 79
1719, 78
1720, 81
1721, 68
1722, 85
1723, 93
1724, 80
1725, 78
1726, 72
1727, 89
1728, 76
1729, 56
1730, 88
1731, 75
1732, 74
1733, 75
1734, 67
1735, 72
1736, 80
1737, 67
1738, 95
1739, 79
1740, 76
1741, 67
1742, 79
1743, 93
1744, 63
1745, 82
1746, 63
1747, 71
1748, 77
1749, 83
1750, 87
1751, 85
1752, 78
1753, 77
1754, 64
1755, 76
1756, 78
1757, 67
1758, 73
1759, 68
1760, 71
1761, 63
1762, 66
1763, 61
1764, 62
1765, 74
1766, 73
1767, 72
1768, 73
1769, 65
1770, 80
1771, 63
1772, 69
1773, 66
1774, 80
1775, 58
1776, 53
1777, 89
1778, 76
1779, 64
1780, 86
1781, 63
1782, 66
1783, 64
1784, 64
1785, 80
1786, 76
1787, 67
1788, 52
1789, 67
1790, 68
1791, 64
1792, 60
1793, 80
1794, 67
1795, 64
1796, 64
1797, 82
1798, 68
1799, 59
1800, 45
1801, 79
1802, 69
1803, 70
1804, 68
1805, 63
1806, 73
1807, 73
1808, 78
1809, 73
1810, 69
1811, 59
1812, 86
1813, 67
1814, 72
1815, 79
1816, 79
1817, 69
1818, 68
1819, 51
1820, 75
1821, 70
1822, 68
1823, 74
1824, 69
1825, 61
1826, 80
1827, 64
1828, 76
1829, 57
1830, 75
1831, 65
1832, 76
1833, 66
1834, 75
1835, 67
1836, 79
1837, 61
1838, 63
1839, 73
1840, 65
1841, 60
1842, 63
1843, 72
1844, 64
1845, 79
1846, 64
1847, 75
1848, 67
1849, 70
1850, 60
1851, 70
1852, 77
1853, 65
1854, 64
1855, 75
1856, 60
1857, 60
1858, 68
1859, 81
1860, 80
1861, 59
1862, 70
1863, 73
1864, 68
1865, 76
1866, 63
1867, 57
1868, 66
1869, 75
1870, 78
1871, 71
1872, 87
1873, 68
1874, 72
1875, 65
1876, 64
1877, 54
1878, 79
1879, 70
1880, 52
1881, 73
1882, 68
1883, 62
1884, 61
1885, 78
1886, 85
1887, 57
1888, 76
1889, 73
1890, 73
1891, 64
1892, 67
1893, 94
1894, 85
1895, 66
1896, 86
1897, 69
1898, 84
1899, 63
1900, 62
1901, 75
1902, 63
1903, 80
1904, 60
1905, 70
1906, 78
1907, 65
1908, 71
1909, 79
1910, 72
1911, 59
1912, 56
1913, 69
1914, 66
1915, 69
1916, 73
1917, 75
1918, 71
1919, 68
1920, 69
1921, 70
1922, 73
1923, 85
1924, 74
1925, 81
1926, 79
1927, 68
1928, 83
1929, 75
1930, 55
1931, 74
1932, 83
1933, 70
1934, 86
1935, 69
1936, 60
1937, 72
1938, 75
1939, 86
1940, 84
1941, 92
1942, 81
1943, 72
1944, 69
1945, 84
1946, 81
1947, 79
1948, 82
1949, 86
1950, 77
1951, 87
1952, 69
1953, 68
1954, 77
1955, 76
1956, 91
1957, 106
1958, 83
1959, 77
1960, 64
1961, 81
1962, 75
1963, 84
1964, 72
1965, 84
1966, 80
1967, 86
1968, 68
1969, 83
1970, 70
1971, 95
1972, 96
1973, 71
1974, 81
1975, 92
1976, 92
1977, 69
1978, 76
1979, 88
1980, 104
1981, 80
1982, 67
1983, 89
1984, 90
1985, 102
1986, 75
1987, 87
1988, 99
1989, 81
1990, 80
1991, 106
1992, 93
1993, 69
1994, 108
1995, 88
1996, 106
1997, 119
1998, 96
1999, 88
2000, 84
2001, 98
2002, 87
2003, 109
2004, 79
2005, 103
2006, 96
2007, 94
2008, 84
2009, 102
2010, 86
2011, 119
2012, 84
2013, 110
2014, 83
2015, 95
2016, 91
2017, 107
2018, 93
2019, 103
2020, 97
2021, 82
2022, 108
2023, 77
2024, 101
2025, 104
2026, 126
2027, 96
2028, 85
2029, 92
2030, 115
2031, 82
2032, 117
2033, 89
2034, 90
2035, 95
2036, 87
2037, 86
2038, 95
2039, 91
2040, 116
2041, 103
2042, 103
2043, 92
2044, 91
2045, 100
2046, 107
2047, 86
2048, 108
2049, 96
2050, 100
2051, 104
2052, 94
2053, 120
2054, 89
2055, 85
2056, 88
2057, 113
2058, 107
2059, 68
2060, 94
2061, 78
2062, 110
2063, 99
2064, 99
2065, 88
2066, 98
2067, 106
2068, 87
2069, 94
2070, 109
2071, 87
2072, 73
2073, 84
2074, 96
2075, 80
2076, 76
2077, 89
2078, 73
2079, 74
2080, 83
2081, 89
2082, 81
2083, 76
2084, 92
2085, 90
2086, 85
2087, 71
2088, 76
2089, 84
2090, 88
2091, 96
2092, 73
2093, 83
2094, 91
2095, 72
2096, 90
2097, 70
2098, 61
2099, 61
2100, 66
2101, 87
2102, 75
2103, 73
2104, 95
2105, 73
2106, 78
2107, 80
2108, 85
2109, 81
2110, 79
2111, 67
2112, 64
2113, 74
2114, 76
2115, 73
2116, 81
2117, 67
2118, 67
2119, 68
2120, 71
2121, 61
2122, 78
2123, 65
2124, 58
2125, 53
2126, 63
2127, 83
2128, 71
2129, 57
2130, 45
2131, 54
2132, 50
2133, 74
2134, 52
2135, 50
2136, 53
2137, 63
2138, 56
2139, 51
2140, 55
2141, 60
2142, 46
2143, 53
2144, 63
2145, 50
2146, 59
2147, 71
2148, 50
2149, 51
2150, 58
2151, 43
2152, 50
2153, 46
2154, 42
2155, 52
2156, 49
2157, 55
2158, 52
2159, 51
2160, 48
2161, 47
2162, 42
2163, 43
2164, 52
2165, 62
2166, 42
2167, 38
2168, 32
2169, 42
2170, 38
2171, 52
2172, 38
2173, 53
2174, 46
2175, 45
2176, 48
2177, 49
2178, 44
2179, 40
2180, 36
2181, 35
2182, 44
2183, 44
2184, 50
2185, 39
2186, 33
2187, 40
2188, 38
2189, 49
2190, 35
2191, 28
2192, 47
2193, 42
2194, 38
2195, 42
2196, 48
2197, 40
2198, 42
2199, 44
2200, 40
2201, 36
2202, 40
2203, 39
2204, 38
2205, 50
2206, 46
2207, 49
2208, 27
2209, 43
2210, 44
2211, 32
2212, 25
2213, 34
2214, 42
2215, 37
2216, 38
2217, 42
2218, 46
2219, 37
2220, 41
2221, 45
2222, 47
2223, 49
2224, 40
2225, 40
2226, 41
2227, 34
2228, 31
2229, 42
2230, 42
2231, 38
2232, 50
2233, 49
2234, 34
2235, 42
2236, 43
2237, 48
2238, 48
2239, 36
2240, 36
2241, 44
2242, 42
2243, 38
2244, 31
2245, 44
2246, 34
2247, 33
2248, 36
2249, 38
2250, 34
2251, 41
2252, 39
2253, 41
2254, 36
2255, 36
2256, 34
2257, 26
2258, 42
2259, 40
2260, 41
2261, 50
2262, 51
2263, 42
2264, 47
2265, 34
2266, 48
2267, 36
2268, 33
2269, 38
2270, 44
2271, 40
2272, 38
2273, 41
2274, 47
2275, 25
2276, 30
2277, 31
2278, 46
2279, 32
2280, 36
2281, 32
2282, 46
2283, 32
2284, 45
2285, 33
2286, 39
2287, 32
2288, 29
2289, 42
2290, 38
2291, 35
2292, 25
2293, 41
2294, 28
2295, 38
2296, 42
2297, 31
2298, 45
2299, 32
2300, 32
2301, 42
2302, 39
2303, 27
2304, 29
2305, 33
2306, 38
2307, 39
2308, 38
2309, 35
2310, 36
2311, 36
2312, 36
2313, 59
2314, 39
2315, 40
2316, 38
2317, 29
2318, 30
2319, 30
2320, 38
2321, 33
2322, 45
2323, 41
2324, 35
2325, 33
2326, 35
2327, 39
2328, 30
2329, 37
2330, 34
2331, 51
2332, 35
2333, 41
2334, 29
2335, 43
2336, 42
2337, 33
2338, 36
2339, 34
2340, 32
2341, 45
2342, 31
2343, 39
2344, 39
2345, 39
2346, 50
2347, 33
2348, 42
2349, 29
2350, 32
2351, 42
2352, 33
2353, 29
2354, 41
2355, 26
2356, 39
2357, 34
2358, 38
2359, 28
2360, 31
2361, 34
2362, 42
2363, 30
2364, 31
2365, 40
2366, 30
2367, 39
2368, 35
2369, 37
2370, 41
2371, 40
2372, 53
2373, 43
2374, 42
2375, 49
2376, 39
2377, 37
2378, 41
2379, 35
2380, 38
2381, 30
2382, 39
2383, 38
2384, 41
2385, 30
2386, 49
2387, 30
2388, 28
2389, 50
2390, 40
2391, 37
2392, 33
2393, 51
2394, 35
2395, 30
2396, 40
2397, 42
2398, 31
2399, 37
2400, 35
2401, 52
2402, 26
2403, 41
